report,scientificName,retrieved
ucla_1989_MizuguchiNana,S. franciscanus,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Panutirus interruptis,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Heterodontis francisci,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Astrometis sertuiifera,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Octopus bimacutatis,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Gymnothorax mordax,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,Centrostephanus coronatus,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,C. coronatus,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,C. coronatus,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,S. franciscanus,2021-06-28T22:01:26.495430
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis sculpta,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Macrocystis pyrifera,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Crustacea,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Crustacea,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Crustacea,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis sculpta,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis sculpta,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis sculpta,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Macrocystis pyrifera,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis,2021-06-28T22:01:26.955140
ucla_1975_ChapmanJohn_Asculpta,Acanthomysis sculpta,2021-06-28T22:01:26.955140
ucla_1975_BrownGarry,Hiatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epilucina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epilucina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Amphithalamus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Bittium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mytilus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Phyllospadix area,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Phyllospadix,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Thia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Alvinia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Amphithalamus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Barleeia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Calliostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Panulirus interruptus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Collisella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Conus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Crepidula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Puerulus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Panulirus interruptus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Cystiscus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epitonium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Panulirus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Littorina interruptus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mitrella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Nassarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Norrissia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Odostomia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tegula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Teinostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tricolia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Turbonilla,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Volvarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Alvinia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Amphithalamus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Barleeia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Bittium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Calliostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Collisella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Conus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Crepidula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Crepipatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Cystiscus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epitonium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Littorina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mitrella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Nassarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Norrissia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tegula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Teinostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tricolia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Turbonilla,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Volvarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epilucina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Halodakra,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Hiatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Amphithalamus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Bittium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Calliostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Conus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Crepidula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Crepipatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Cystiscus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Littorina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mitrella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Nassarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Norrissia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Odostomia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tegula,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Teinostoma,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tricolia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Turbonilla,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Volvarina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Epilucina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Halodakra,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Hiatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Leptopecten,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mytilus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Philobrya,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Amphithalamus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Barleeia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Tricolia,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Bittium,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Littorina,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mytilus,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Hiatella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Mitrella,2021-06-28T22:01:27.452069
ucla_1975_BrownGarry,Norrissia,2021-06-28T22:01:27.452069
ucla_1975_ChapmanJohn_tempSal,Mariae,2021-06-28T22:01:27.876255
ucla_1975_ChapmanJohn_tempSal,Mariae,2021-06-28T22:01:27.876255
ucla_1975_BaxterDiane,Macrocystis pyrifera,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Eisenia arborea,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis pyrifera,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Eisenia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Eisenia arborea,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Togula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis pyrifera,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis stipes,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Eisenia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis pyrifera,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia far,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula may,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia distribution,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula aureotincta,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Astrometis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Pisaster ochraceus,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Pisaster,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Macrocystis,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Norrisia norrisii,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Tegula,2021-06-28T22:01:28.375714
ucla_1975_BaxterDiane,Ucla,2021-06-28T22:01:28.375714
usc_2000_Corber,Hypsypops rubicundus,2021-06-28T22:01:28.797972
usc_2000_Corber,Semicossyphus,2021-06-28T22:01:28.797972
usc_2000_Corber,Tota,2021-06-28T22:01:28.797972
usc_2000_Cabalo,Sciaenidae,2021-06-28T22:01:29.241898
usc_2000_Cabalo,Jiracfayckwi nomis,2021-06-28T22:01:29.241898
usc_2000_Hornick,Montani,2021-06-28T22:01:30.259344
usc_2000_Hornick,Maita,2021-06-28T22:01:30.259344
usc_2000_Hornick,Maita,2021-06-28T22:01:30.259344
usc_2000_Carr,Altered seawater,2021-06-28T22:01:30.784236
usc_1998_Sp_Rumrill_and_Cohen,Planktonic larvae,2021-06-28T22:01:31.240741
usc_1998_Sp_Rumrill_and_Cohen,Planktonic larvae,2021-06-28T22:01:31.240741
usc_2000_Sommelet,Bivalvia,2021-06-28T22:01:32.089420
usc_2000_Seeman,Daphnia,2021-06-28T22:01:33.042683
usc_2000_Seeman,Daphm�a magna,2021-06-28T22:01:33.042683
usc_2000_Solis,Chondracanthus canaiicuiatus,2021-06-28T22:01:34.060086
usc_2000_Kneeling,Echinodermata,2021-06-28T22:01:34.534896
usc_2000_Kneeling,C. coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,C. coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,Centrostephanus coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,C. coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,Ce��tro�ffcp�uwiu�f coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,C. coronatus,2021-06-28T22:01:34.534896
usc_2000_Kneeling,C. coronat,2021-06-28T22:01:34.534896
usc_2000_Le,Gastropoda,2021-06-28T22:01:35.418664
usc_2000_Le,Trochidae,2021-06-28T22:01:35.418664
usc_2000_Le,T. eiseni,2021-06-28T22:01:35.418664
usc_2000_Le,T. eiseni,2021-06-28T22:01:35.418664
usc_2000_Le,V. norrisi,2021-06-28T22:01:35.418664
usc_2000_Le,Et. eiseni,2021-06-28T22:01:35.418664
usc_2000_Le,N. norrisi,2021-06-28T22:01:35.418664
usc_2000_Le,Et. eiseni,2021-06-28T22:01:35.418664
usc_2000_Le,N. norrisi,2021-06-28T22:01:35.418664
usc_2000_Le,Teguia eiseni,2021-06-28T22:01:35.418664
usc_2000_Le,Norrisia norrissii,2021-06-28T22:01:35.418664
usc_2000_Le,T. eiseni,2021-06-28T22:01:35.418664
usc_2000_Kim,Pagurus,2021-06-28T22:01:35.789934
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Tritonia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia central,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia central,2021-06-28T22:01:36.829606
usc_1971_Henon,Tritonia,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia punctata,2021-06-28T22:01:36.829606
usc_1971_Henon,Laminaria zone,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Zostera,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Enteromorpha,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia,2021-06-28T22:01:36.829606
usc_1971_Henon,Aplysia californica,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Henon,Ulva,2021-06-28T22:01:36.829606
usc_1971_Coyer,Sabellidae,2021-06-28T22:01:37.328704
usc_1971_Coyer,Serpulidae,2021-06-28T22:01:37.328704
usc_1971_Coyer,Nereis,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus spinosus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Nereis,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Dr. polychaetes,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus spinosus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Nereidae,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spira,2021-06-28T22:01:37.328704
usc_1971_Coyer,Hydroides dianthus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1971_Coyer,Spirobranchus,2021-06-28T22:01:37.328704
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Dictyopteris,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Macrocystis,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1972_Christopherson,Pelagophycus,2021-06-28T22:01:38.192244
usc_1971_Citek,L. regalis,2021-06-28T22:01:38.433948
usc_1971_Citek,D. atlanticus,2021-06-28T22:01:38.433948
usc_1971_Citek,C. townsendi,2021-06-28T22:01:38.433948
usc_1971_Citek,Melanostigma pammelas,2021-06-28T22:01:38.433948
usc_1971_Citek,Zoarcidae,2021-06-28T22:01:38.433948
usc_1971_Citek,Brotulidae,2021-06-28T22:01:38.433948
usc_1971_Citek,Microstomius pacificus,2021-06-28T22:01:38.433948
usc_1971_Citek,T. crenularis,2021-06-28T22:01:38.433948
usc_1971_Citek,S. leucopsarus,2021-06-28T22:01:38.433948
usc_1971_Citek,S. californiensis,2021-06-28T22:01:38.433948
usc_1971_Citek,T. mexicanus,2021-06-28T22:01:38.433948
usc_1971_Citek,Stromateidae,2021-06-28T22:01:38.433948
usc_1971_Citek,Scorpaenidae,2021-06-28T22:01:38.433948
usc_1971_Citek,Sebastolobus,2021-06-28T22:01:38.433948
usc_1971_Roseland,Chaetoceros gracilis,2021-06-28T22:01:38.914234
usc_1971_Roseland,Gymnodinium simplex,2021-06-28T22:01:38.914234
usc_1971_Roseland,Desulfovibrio,2021-06-28T22:01:38.914234
usc_1971_Roseland,Rhodospirillum,2021-06-28T22:01:38.914234
usc_1971_Roseland,Rhodopseudomonas,2021-06-28T22:01:38.914234
usc_1971_Roseland,Calothrix,2021-06-28T22:01:38.914234
usc_1971_Roseland,Trichodesmium,2021-06-28T22:01:38.914234
usc_1971_Roseland,Oscillatoria,2021-06-28T22:01:38.914234
usc_1971_Roseland,Phaeodactulum tricornutum,2021-06-28T22:01:38.914234
usc_1971_Roseland,Calanus helgolandicus,2021-06-28T22:01:38.914234
usc_1971_Roseland,Skeletonema costatum,2021-06-28T22:01:38.914234
usc_1971_Roseland,Gymnodinium simplex,2021-06-28T22:01:38.914234
usc_1971_Roseland,Chaetoceros gracilis,2021-06-28T22:01:38.914234
usc_1971_Roseland,Chaetoceros gracilis,2021-06-28T22:01:38.914234
usc_1970_Maruyama,Zalophus californianus,2021-06-28T22:01:39.308781
usc_1970_Maruyama,Phoca vitulina,2021-06-28T22:01:39.308781
usc_1970_Maruyama,Zalophus californianus,2021-06-28T22:01:39.308781
usc_1970_Maruyama,Zalophus californianus,2021-06-28T22:01:39.308781
usc_1970_Morel,Ulva,2021-06-28T22:01:39.769502
usc_1970_Morel,Ulva,2021-06-28T22:01:39.769502
usc_1970_Morel,Chlorella,2021-06-28T22:01:39.769502
usc_1970_Morel,Ulva,2021-06-28T22:01:39.769502
usc_2000_Zenarosa,Grampus griseus,2021-06-28T22:01:40.993620
usc_1973_Sp_Neighbors,Alosa,2021-06-28T22:01:41.513263
usc_1973_Sp_Neighbors,Calanus,2021-06-28T22:01:41.513263
usc_1973_Sp_Neighbors,Calanus,2021-06-28T22:01:41.513263
usc_1973_Sp_Neighbors,Platessa,2021-06-28T22:01:41.513263
usc_1973_Sp_Neighbors,Thera,2021-06-28T22:01:41.513263
usc_1973_Sp_Neighbors,Thunnus,2021-06-28T22:01:41.513263
usc_1973_Sp_Jolie,Euglenophyta,2021-06-28T22:01:41.887956
usc_1973_Sp_Jolie,Bacillariophyceae,2021-06-28T22:01:41.887956
usc_1973_Sp_Johnson,Fucus vesiculosus,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Nostoc muscorum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Ulva lactuca,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Nostoc muscorum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Ulva lactuca,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Nostoc muscorum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Scenedesmus obliquus,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorella,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Phaeocystis pouchetti,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,S�rgassum natans,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorella vulgaris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Fucus vesiculosus,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Skeletonema costatum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Nostoc muscorum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Cosmarium,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Phormidium,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorella vulgaris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Daphnia magna,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Artemia salina,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Gonyaulax,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,G. catenella,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlamydontonas globosa,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorococcum ellipsoideum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorococcum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlamydomonas,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorococcum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlamydomonas,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Chlorella,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,S. turris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,G. polyedra,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Jç. huxleyi,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Skeletonema costatum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Stephanopyxis turris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Gonyaulax,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Coccolithus huxleyi,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Cyclctella nana,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Amrhidinium carteri,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,S. turris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,S. costatum,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,S. turris,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,Mycobacterium smegmatis,2021-06-28T22:01:42.404035
usc_1973_Sp_Johnson,E. coli,2021-06-28T22:01:42.404035
